,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%
5383,9368700270,20150401T000000,137900.0,3,1.75,1160,5082,1.0,0,0,3,6,580.0,580,1942,0,98178,47.503,-122.262,1730,6000,267000.0,Buy_SRP,48.35205992509364,129100.0,93.61856417693981
5384,9828201920,20150304T000000,360000.0,3,1.0,1280,3870,1.0,0,0,3,7,640.0,640,1945,0,98122,47.6163,-122.294,1280,4800,526000.0,Buy_SRP,31.558935361216733,166000.0,46.1111111111111
5385,7334401040,20150205T000000,271000.0,4,1.5,1800,9576,1.0,0,0,4,7,1800.0,0,1977,0,98045,47.4664,-121.747,1370,9576,294750.0,Buy,8.057675996607294,23750.0,8.763837638376382
5386,3626039250,20150428T000000,283000.0,2,1.0,940,6350,1.0,0,0,4,5,940.0,0,1942,0,98103,47.698,-122.357,1490,6350,565000.0,Buy_SRP,49.91150442477876,282000.0,99.64664310954063
5387,7199360320,20150213T000000,411500.0,3,1.0,1110,7208,1.0,0,0,3,7,1110.0,0,1980,0,98052,47.6979,-122.124,1440,7210,675000.0,Buy_SRP,39.03703703703704,263500.0,64.03402187120291
5388,6821102317,20141209T000000,535000.0,3,2.5,1850,1499,2.5,0,0,3,9,1790.0,60,2005,0,98199,47.6475,-122.396,1770,1539,580000.0,Buy,7.758620689655171,45000.0,8.411214953271017
5389,3271300955,20140703T000000,554729.0,4,2.5,2020,4350,2.0,0,0,5,9,1730.0,290,1943,0,98199,47.6503,-122.41,1620,5800,735000.0,Buy,24.526666666666664,180271.0,32.49712922886672
5390,2623089135,20140616T000000,427000.0,3,2.5,1830,65340,1.0,0,0,3,8,1520.0,310,1991,0,98045,47.4553,-121.75,2100,84942,437250.0,Buy,2.344196683819322,10250.0,2.4004683840749497
5391,1725059187,20141029T000000,595000.0,2,1.75,1280,8500,1.0,0,0,3,7,1280.0,0,1953,2010,98033,47.6553,-122.19,1950,10356,660000.0,Buy,9.848484848484851,65000.0,10.924369747899165
5392,8039900400,20140812T000000,375000.0,3,2.0,1670,13775,1.0,0,0,3,8,1670.0,0,1968,0,98045,47.4873,-121.783,2130,14500,437250.0,Buy,14.236706689536883,62250.0,16.599999999999994
5393,4312700340,20150318T000000,178000.0,4,1.5,1200,11163,1.5,0,0,4,6,1200.0,0,1970,0,98092,47.3024,-122.106,1200,11163,260000.0,Buy_SRP,31.538461538461537,82000.0,46.06741573033708
5394,3797700030,20141009T000000,262500.0,3,1.75,1470,10390,1.0,0,0,3,7,1470.0,0,1989,0,98031,47.4192,-122.201,1770,7507,300500.0,Buy,12.645590682196339,38000.0,14.476190476190487
5395,3298300140,20141024T000000,355000.0,3,1.0,1210,6650,1.0,0,0,3,6,1210.0,0,1959,0,98008,47.6214,-122.12,990,7590,537450.0,Buy_SRP,33.947343938971066,182450.0,51.394366197183096
5396,6414100732,20150107T000000,349000.0,2,1.0,1150,7552,1.0,0,0,3,7,1150.0,0,1951,0,98125,47.7215,-122.323,1150,7346,416000.0,Buy,16.10576923076923,67000.0,19.19770773638969
5397,513000445,20141111T000000,554950.0,4,1.75,1740,4816,1.0,0,0,5,7,870.0,870,1942,0,98116,47.5758,-122.382,1210,5074,644975.0,Buy,13.95790534516842,90025.0,16.222182178574652
5398,6888900060,20141116T000000,326000.0,6,3.0,2580,8064,1.5,0,0,3,7,1880.0,700,1913,0,98118,47.5549,-122.287,1510,6084,360250.0,Buy,9.507286606523246,34250.0,10.506134969325153
5399,7309100270,20140626T000000,580000.0,4,1.75,1720,6975,1.0,0,0,3,8,1420.0,300,1975,0,98052,47.6506,-122.121,2210,7875,675000.0,Buy,14.074074074074073,95000.0,16.37931034482758
5400,2162000260,20140827T000000,699000.0,3,2.5,2740,18455,2.0,0,1,4,10,1510.0,1230,1977,0,98040,47.5585,-122.215,2840,16438,857500.0,Buy,18.483965014577265,158500.0,22.675250357653788
5401,3764800510,20140723T000000,335000.0,3,1.75,1400,7920,1.0,0,0,3,7,1400.0,0,1965,0,98034,47.7312,-122.202,1310,7876,440000.0,Buy,23.863636363636363,105000.0,31.343283582089555
5402,2481600030,20140701T000000,660000.0,3,2.0,2570,28500,1.0,0,0,3,9,1970.0,600,1983,0,98052,47.7318,-122.138,3070,32400,675000.0,Buy,2.2222222222222254,15000.0,2.2727272727272707
5403,6402710070,20150421T000000,280000.0,3,2.5,1580,7918,2.0,0,0,3,7,1580.0,0,1994,0,98055,47.4431,-122.19,1650,7916,295500.0,Buy,5.245346869712353,15500.0,5.535714285714288
5404,5702450260,20140723T000000,324000.0,3,2.0,1540,10931,1.0,0,3,3,7,1540.0,0,1989,0,98045,47.495,-121.776,1570,10485,437250.0,Buy,25.900514579759857,113250.0,34.953703703703695
5405,3243200310,20140520T000000,300000.0,3,1.0,2120,7735,1.0,0,0,4,7,1060.0,1060,1967,0,98059,47.4869,-122.123,1010,8570,335000.0,Buy,10.447761194029848,35000.0,11.66666666666667
5406,8651480550,20140623T000000,600000.0,3,2.5,2260,10153,2.0,0,0,3,10,2260.0,0,1987,0,98074,47.641,-122.068,2740,10153,645000.0,Buy,6.976744186046513,45000.0,7.499999999999996
5407,4363700200,20150325T000000,190000.0,4,1.0,1190,7920,1.0,0,0,3,6,890.0,300,1951,0,98126,47.5305,-122.371,1140,7920,378510.0,Buy_SRP,49.803175609627225,188510.0,99.21578947368421
5408,3876310860,20150330T000000,350000.0,4,1.75,2310,9002,1.0,0,0,3,7,1780.0,530,1970,0,98034,47.731,-122.166,2090,8814,440000.0,Buy,20.45454545454546,90000.0,25.71428571428571
5409,2391602650,20150410T000000,522000.0,3,1.0,1230,4600,1.5,0,0,3,7,1230.0,0,1929,0,98116,47.5616,-122.392,1230,4600,529500.0,Buy,1.4164305949008527,7500.0,1.4367816091954033
5410,1314300046,20140630T000000,308000.0,3,1.0,1010,8800,1.0,0,0,4,7,1010.0,0,1954,0,98118,47.5483,-122.278,1400,4095,397500.0,Buy,22.515723270440247,89500.0,29.05844155844155
5411,6046400465,20141028T000000,397500.0,3,1.0,1480,5100,1.5,0,0,3,7,1480.0,0,1938,1959,98103,47.6915,-122.348,1300,5100,516750.0,Buy,23.076923076923073,119250.0,30.000000000000004
5412,4388000070,20150127T000000,186000.0,3,1.75,1460,7967,1.0,0,0,3,7,1040.0,420,1977,0,98023,47.3199,-122.374,1460,6835,278100.0,Buy_SRP,33.11758360302049,92100.0,49.516129032258064
5413,8854000370,20140620T000000,436500.0,5,3.0,3110,12429,1.0,0,0,3,8,1790.0,1320,1977,0,98011,47.7463,-122.213,3050,11902,475000.0,Buy,8.105263157894738,38500.0,8.820160366552109
5414,7752400075,20150428T000000,450000.0,3,2.25,1960,10682,1.0,0,0,3,7,1960.0,0,1957,0,98008,47.6319,-122.124,1540,10682,537450.0,Buy,16.271281049399946,87450.0,19.433333333333323
5415,9126100487,20140813T000000,408000.0,3,3.0,1500,1473,2.0,0,0,3,8,1120.0,380,2000,0,98122,47.6063,-122.305,1720,1976,526000.0,Buy,22.43346007604563,118000.0,28.921568627450988
5416,8682292180,20140725T000000,410000.0,2,2.0,1350,3926,1.0,0,0,3,8,1350.0,0,2007,0,98053,47.7192,-122.024,1440,3926,615000.0,Buy_SRP,33.333333333333336,205000.0,50.0
5417,6730700260,20150313T000000,235000.0,2,1.0,860,10500,1.0,0,0,3,6,860.0,0,1943,0,98024,47.5662,-121.886,950,10500,440000.0,Buy_SRP,46.59090909090909,205000.0,87.2340425531915
5418,7225000045,20140828T000000,207100.0,2,1.0,1000,4500,1.0,0,0,3,6,1000.0,0,1916,0,98055,47.4896,-122.204,980,4837,295500.0,Buy_SRP,29.915397631133665,88400.0,42.68469338483825
5419,1136100045,20141015T000000,494950.0,2,1.75,2220,33000,1.0,0,0,4,8,2220.0,0,1970,0,98072,47.7403,-122.129,2220,33000,501000.0,Buy,1.2075848303393255,6050.0,1.2223456914839836
5420,1657000070,20141118T000000,250000.0,3,2.0,1470,12096,1.0,0,0,4,6,1470.0,0,1942,0,98030,47.3734,-122.193,1470,10966,267000.0,Buy,6.367041198501877,17000.0,6.800000000000006
5421,1423069129,20150320T000000,449000.0,4,1.75,2350,54450,1.0,0,0,4,7,1250.0,1100,1971,0,98027,47.4816,-122.005,2180,50529,501387.5,Buy,10.44850539752188,52387.5,11.667594654788417
5422,4037000160,20140615T000000,506000.0,5,3.0,2430,8000,1.0,0,0,4,7,1370.0,1060,1957,0,98008,47.603,-122.12,1770,8000,530000.0,Buy,4.528301886792452,24000.0,4.743083003952564
5423,9407001620,20140812T000000,280000.0,3,2.5,1370,22326,2.0,0,0,3,7,1370.0,0,1993,0,98045,47.4469,-121.775,1580,10920,437250.0,Buy_SRP,35.963407661520876,157250.0,56.16071428571428
5424,7511200350,20140919T000000,580000.0,3,1.75,2040,81021,1.0,0,0,3,8,2040.0,0,1980,0,98053,47.6536,-122.045,2260,39280,615000.0,Buy,5.691056910569103,35000.0,6.034482758620685
5425,4039100350,20150423T000000,665000.0,4,2.25,2340,5300,1.0,0,0,5,8,1700.0,640,1963,0,98008,47.6202,-122.112,1890,8250,665000.0,Buy,0.0,0.0,0.0
5426,4039300810,20141117T000000,427000.0,3,1.0,1200,5252,1.0,0,0,3,7,1200.0,0,1962,0,98007,47.6075,-122.134,1800,7920,552000.0,Buy,22.644927536231883,125000.0,29.274004683840758
5427,272000320,20141105T000000,398000.0,3,1.5,1310,2996,2.0,0,0,3,7,1310.0,0,1998,0,98144,47.5879,-122.299,1310,2997,402300.5,Buy,1.06897704576554,4300.5,1.0805276381909534
5428,6392000570,20141112T000000,399000.0,2,1.0,790,4000,1.0,0,0,3,6,790.0,0,1948,0,98115,47.6844,-122.289,990,5000,523000.0,Buy,23.709369024856596,124000.0,31.07769423558897
5429,8835200160,20141010T000000,325000.0,2,2.0,970,5000,1.0,0,0,3,7,970.0,0,1983,0,98034,47.7223,-122.16,1540,5000,440000.0,Buy,26.136363636363637,115000.0,35.384615384615394
5430,597000550,20140919T000000,350000.0,4,2.5,1530,2248,1.5,0,0,3,7,1530.0,0,1914,0,98144,47.5766,-122.309,1340,3700,402300.5,Buy,13.00035669853754,52300.5,14.942999999999994
5431,7202340860,20150318T000000,561000.0,3,2.5,2120,5277,2.0,0,0,3,7,2120.0,0,2005,0,98053,47.6811,-122.034,2370,5257,615000.0,Buy,8.780487804878046,54000.0,9.625668449197855
5432,6141100320,20140707T000000,245000.0,2,1.0,1500,6685,1.0,0,0,3,7,1190.0,310,1926,0,98133,47.7186,-122.354,1420,6561,358000.0,Buy_SRP,31.56424581005587,113000.0,46.12244897959184
5433,5636010560,20140929T000000,314500.0,4,2.5,2390,9600,2.0,0,0,3,7,2390.0,0,1996,0,98010,47.3289,-122.001,1900,9603,460000.0,Buy_SRP,31.630434782608695,145500.0,46.26391096979332
5434,2254501620,20150409T000000,500000.0,2,1.0,930,3200,1.0,0,0,3,7,930.0,0,1904,0,98122,47.609,-122.314,1690,3840,526000.0,Buy,4.942965779467679,26000.0,5.200000000000005
5435,7454000875,20150406T000000,299000.0,2,1.0,710,6732,1.0,0,0,5,6,710.0,0,1942,0,98126,47.5151,-122.372,710,6720,446450.0,Buy_SRP,33.02721469369471,147450.0,49.31438127090302
5436,646500070,20141106T000000,420000.0,3,1.0,1060,7638,1.0,0,0,5,7,1060.0,0,1966,0,98007,47.5941,-122.142,1470,8097,600000.0,Buy_SRP,30.000000000000004,180000.0,42.85714285714286
5437,3395300260,20140815T000000,499990.0,3,1.75,1730,9334,1.0,0,0,3,8,1220.0,510,1977,0,98052,47.6478,-122.113,2020,10000,675000.0,Buy,25.92740740740741,175010.0,35.00270005400108
5438,7214720400,20150217T000000,630000.0,3,2.5,2900,46609,2.0,0,0,3,9,2900.0,0,1987,0,98077,47.7731,-122.086,2570,42188,645000.0,Buy,2.3255813953488413,15000.0,2.3809523809523725
5439,3211210200,20141118T000000,365000.0,3,1.75,1290,7205,1.5,0,0,3,7,1290.0,0,1971,0,98034,47.7329,-122.237,1340,7214,440000.0,Buy,17.04545454545454,75000.0,20.547945205479444
5440,9406550060,20141002T000000,339500.0,4,2.5,1930,7862,2.0,0,0,3,7,1930.0,0,1994,0,98038,47.3644,-122.04,1640,9145,350000.0,Buy,3.0000000000000027,10500.0,3.092783505154628
5441,414100045,20140923T000000,344950.0,4,1.75,2240,7500,1.0,0,0,4,7,1120.0,1120,1956,0,98133,47.7466,-122.34,1440,7500,389000.0,Buy,11.323907455012849,44050.0,12.769966661835053
5442,7885800160,20140905T000000,299900.0,4,2.5,2200,5730,2.0,0,0,3,8,2200.0,0,2003,0,98042,47.3482,-122.153,2200,5772,309000.0,Buy,2.9449838187702304,9100.0,3.0343447815938562
5443,2473101070,20150227T000000,315000.0,3,2.0,1500,7828,1.0,0,0,4,7,1500.0,0,1967,0,98058,47.4484,-122.158,1500,7700,324000.0,Buy,2.777777777777779,9000.0,2.857142857142847
5444,8651441290,20141229T000000,195000.0,3,1.5,1430,5200,1.0,0,0,4,7,1030.0,400,1977,0,98042,47.3644,-122.094,1190,5200,289000.0,Buy_SRP,32.52595155709342,94000.0,48.20512820512821
5445,2517000140,20140516T000000,306000.0,3,2.5,1870,5874,2.0,0,0,3,7,1870.0,0,2005,0,98042,47.3992,-122.163,2090,4060,309000.0,Buy,0.9708737864077666,3000.0,0.9803921568627416
5446,1924069105,20141017T000000,450000.0,3,1.75,3150,9258,1.0,0,1,3,8,2370.0,780,1970,0,98027,47.5571,-122.08,2740,10274,580500.0,Buy,22.480620155038757,130500.0,29.000000000000004
5447,2881700046,20140610T000000,310000.0,4,1.0,1740,11075,1.5,0,0,3,7,1740.0,0,1965,0,98133,47.7458,-122.334,1580,7684,358000.0,Buy,13.407821229050276,48000.0,15.48387096774193
5448,6649900030,20150505T000000,485000.0,3,2.0,1590,11222,1.0,0,0,4,7,1590.0,0,1948,0,98177,47.7762,-122.367,2160,16300,510500.0,Buy,4.995102840352594,25500.0,5.25773195876289
5449,9542840570,20150401T000000,305000.0,4,2.5,1620,4000,2.0,0,0,3,7,1620.0,0,2008,0,98038,47.3661,-122.02,1580,3780,350000.0,Buy,12.857142857142856,45000.0,14.754098360655732
5450,2473381070,20141105T000000,300000.0,3,1.75,1210,7000,1.0,0,0,3,7,1210.0,0,1975,0,98058,47.4572,-122.169,1670,7000,348000.0,Buy,13.793103448275868,48000.0,15.999999999999993
5451,7137950350,20150122T000000,289950.0,4,3.0,2040,5050,1.0,0,0,3,8,1490.0,550,1993,0,98092,47.3266,-122.175,2020,6118,327000.0,Buy,11.3302752293578,37050.0,12.778065183652343
5452,248000240,20140715T000000,219000.0,3,1.5,1060,9600,1.0,0,0,4,7,1060.0,0,1962,0,98023,47.3229,-122.348,1440,9600,258000.0,Buy,15.116279069767447,39000.0,17.808219178082197
5453,3995700435,20140702T000000,265000.0,4,3.0,1940,8170,1.0,0,0,4,7,1940.0,0,1948,0,98155,47.7381,-122.302,1310,8169,354750.0,Buy,25.299506694855534,89750.0,33.8679245283019
5454,4337000070,20150309T000000,200000.0,3,1.0,930,7590,1.0,0,0,3,6,820.0,110,1943,0,98166,47.4802,-122.335,1220,7590,380000.0,Buy_SRP,47.36842105263158,180000.0,89.99999999999999
5455,5705500075,20150326T000000,388000.0,2,1.75,800,4800,1.0,0,0,4,6,800.0,0,1922,0,98136,47.5559,-122.396,1090,5000,528000.0,Buy,26.515151515151516,140000.0,36.08247422680413
5456,2770604080,20150324T000000,629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120.0,560,2014,0,98119,47.6425,-122.374,1610,1618,647475.0,Buy,2.7066682111278384,17525.0,2.781966822763704
5457,6021503655,20140716T000000,375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330.0,0,2004,0,98117,47.6836,-122.387,1330,1113,514950.0,Buy_SRP,27.17739586367609,139950.0,37.32
5458,1761300340,20140610T000000,251750.0,3,2.0,1320,7200,1.0,0,0,5,7,1320.0,0,1975,0,98031,47.3947,-122.174,1540,7200,271000.0,Buy,7.10332103321033,19250.0,7.646474677259185
5459,476000324,20141016T000000,460000.0,3,3.25,1370,1194,3.0,0,0,3,8,1370.0,0,2005,0,98107,47.6704,-122.391,1320,1217,517475.0,Buy,11.10681675443258,57475.0,12.494565217391296
5460,2141200030,20140828T000000,625000.0,3,2.5,2000,6341,1.0,0,0,5,8,1040.0,960,1981,0,98116,47.5639,-122.401,2030,6341,644975.0,Buy,3.0970192643125727,19975.0,3.195999999999999
5461,9557300560,20140508T000000,530000.0,3,1.75,1980,6760,1.0,0,0,4,8,1980.0,0,1973,0,98008,47.6398,-122.113,2120,7280,530000.0,Buy,0.0,0.0,0.0
5462,6064800060,20150506T000000,330000.0,3,2.25,1960,1985,2.0,0,0,3,7,1750.0,210,2003,0,98118,47.5417,-122.289,1760,1985,360250.0,Buy,8.3969465648855,30250.0,9.166666666666657
5463,8091410390,20150217T000000,220000.0,4,1.75,1910,8171,1.0,0,0,3,7,1910.0,0,1986,0,98030,47.35,-122.168,1910,7542,298950.0,Buy,26.40909851145676,78950.0,35.88636363636364
5464,7277100055,20150224T000000,500000.0,3,2.25,2210,7680,1.0,0,2,3,8,1730.0,480,1972,0,98177,47.7729,-122.389,2390,7680,509007.0,Buy,1.7695237982974676,9007.0,1.8013999999999974
5465,2787311480,20140929T000000,253000.0,3,1.75,1570,7416,1.0,0,0,4,7,1570.0,0,1971,0,98031,47.4117,-122.174,1900,7416,273148.0,Buy,7.3762209498147495,20148.0,7.963636363636373
5466,2525300200,20140515T000000,215000.0,3,1.0,1160,10384,1.0,0,0,4,6,1160.0,0,1969,0,98038,47.3634,-122.027,1200,9880,285500.0,Buy,24.693520140105075,70500.0,32.7906976744186
5467,5560000640,20140619T000000,232500.0,3,1.0,1320,8450,1.0,0,0,3,6,880.0,440,1961,0,98023,47.3278,-122.337,1320,8450,278100.0,Buy,16.396979503775622,45600.0,19.612903225806445
5468,2781250560,20141202T000000,234000.0,2,2.0,1200,3624,2.0,0,0,3,6,1200.0,0,2003,0,98038,47.349,-122.025,1360,2693,350000.0,Buy_SRP,33.14285714285714,116000.0,49.572649572649574
5469,8807300570,20141229T000000,399950.0,3,1.0,1040,9600,1.0,0,0,3,7,1040.0,0,1978,0,98053,47.6738,-122.063,1370,10889,615000.0,Buy_SRP,34.967479674796756,215050.0,53.769221152644086
5470,9412700550,20140521T000000,256750.0,3,2.5,1990,8991,1.0,0,0,3,7,1570.0,420,1969,0,98042,47.3939,-122.164,1920,8991,309000.0,Buy,16.909385113268605,52250.0,20.350535540408956
5471,9202600060,20140602T000000,535000.0,3,2.5,1690,9626,2.0,0,0,3,8,1690.0,0,1984,0,98027,47.5647,-122.092,1860,8958,580500.0,Buy,7.8380706287683015,45500.0,8.504672897196253
5472,8857320030,20141107T000000,515000.0,3,2.0,1810,2738,2.0,0,0,4,9,1810.0,0,1979,0,98008,47.6112,-122.115,1760,2754,530000.0,Buy,2.8301886792452824,15000.0,2.9126213592232997
5473,685000160,20150212T000000,770000.0,4,1.75,2520,8442,1.0,0,0,4,7,1640.0,880,1953,0,98004,47.6317,-122.205,2110,8442,802750.0,Buy,4.07972594207412,32750.0,4.253246753246742
5474,8001100030,20150102T000000,256000.0,3,2.5,1570,5113,1.0,0,0,3,7,1090.0,480,1996,0,98001,47.3327,-122.29,1570,5150,274900.0,Buy,6.87522735540197,18900.0,7.382812499999991
5475,9144100126,20140821T000000,489900.0,3,1.0,1680,8910,1.0,0,0,4,7,1680.0,0,1940,0,98117,47.7011,-122.375,1620,7182,549950.0,Buy,10.9191744704064,60050.0,12.257603592569911
5476,7149410060,20140820T000000,165000.0,3,1.5,1250,7200,1.0,0,0,4,7,1250.0,0,1978,0,98032,47.3678,-122.282,1250,7560,248000.0,Buy_SRP,33.46774193548387,83000.0,50.3030303030303
5477,3388000640,20150318T000000,220000.0,3,1.5,1280,7742,1.0,0,0,4,7,1280.0,0,1962,0,98031,47.3947,-122.197,1450,8316,273148.0,Buy,19.45758343462153,53148.0,24.158181818181813
5478,6662400105,20141030T000000,375000.0,3,2.5,1580,5725,2.0,0,0,3,7,1580.0,0,2004,0,98072,47.7611,-122.161,1510,5725,514500.0,Buy_SRP,27.11370262390671,139500.0,37.20000000000001
5479,6804600260,20140603T000000,420000.0,3,1.75,1660,9600,1.0,0,0,3,8,1380.0,280,1981,0,98011,47.7601,-122.167,2030,9500,475000.0,Buy,11.578947368421055,55000.0,13.095238095238093
5480,8078460520,20140923T000000,608000.0,4,2.5,2410,7140,2.0,0,0,3,8,2410.0,0,1993,0,98074,47.6329,-122.021,2350,7140,645000.0,Buy,5.736434108527133,37000.0,6.085526315789469
5481,9414610320,20150116T000000,463000.0,4,2.5,2680,9928,1.0,0,0,4,8,1340.0,1340,1974,0,98027,47.5219,-122.052,2180,10478,501387.5,Buy,7.656253895440157,38387.5,8.291036717062639
5482,4123800400,20140909T000000,290000.0,3,2.0,1700,6498,1.0,0,0,3,7,1700.0,0,1986,0,98038,47.3781,-122.044,1700,6654,350000.0,Buy,17.14285714285714,60000.0,20.68965517241379
5483,9424400105,20140710T000000,525000.0,4,1.75,2280,5959,1.0,0,0,3,7,1250.0,1030,1947,0,98116,47.5655,-122.395,1640,5911,529500.0,Buy,0.8498583569405138,4500.0,0.8571428571428674
5484,7941130140,20150217T000000,319000.0,3,2.25,1220,2980,2.0,0,0,3,7,1220.0,0,1986,0,98034,47.7151,-122.203,1220,2140,440000.0,Buy_SRP,27.500000000000004,121000.0,37.93103448275863
5485,6683000295,20140513T000000,350000.0,3,2.5,2010,14298,2.0,0,0,3,7,2010.0,0,1977,0,98070,47.5069,-122.472,2010,14298,480000.0,Buy_SRP,27.083333333333336,130000.0,37.142857142857146
5486,5710610520,20150226T000000,454900.0,3,1.75,2130,9775,1.0,0,0,4,8,1430.0,700,1973,0,98027,47.5326,-122.049,2130,11250,501387.5,Buy,9.271770835930294,46487.5,10.219278962409328
5487,1565900390,20150415T000000,272000.0,4,2.25,1800,9018,2.0,0,0,3,7,1800.0,0,1992,0,98022,47.2126,-121.984,1670,9380,289500.0,Buy,6.044905008635581,17500.0,6.433823529411775
5488,6608500260,20140716T000000,357500.0,3,1.0,1070,10125,1.0,0,0,3,7,1070.0,0,1961,0,98033,47.7012,-122.167,1540,10200,660000.0,Buy_SRP,45.833333333333336,302500.0,84.61538461538463
5489,7338401230,20140828T000000,285000.0,3,1.75,1020,5000,1.0,0,0,5,6,1020.0,0,1954,0,98118,47.5332,-122.29,1360,5000,389475.0,Buy,26.824571538609664,104475.0,36.65789473684211
5490,1422029117,20140711T000000,319000.0,3,1.75,1640,53400,1.0,0,0,4,7,1640.0,0,1966,0,98070,47.3944,-122.506,1850,380279,430000.0,Buy,25.81395348837209,111000.0,34.7962382445141
5491,104530240,20140827T000000,225000.0,3,2.0,1320,5665,1.0,0,0,3,7,1320.0,0,1986,0,98023,47.3096,-122.357,1336,7080,278100.0,Buy,19.09385113268608,53100.0,23.599999999999998
5492,3735901040,20140703T000000,341000.0,3,1.0,1390,4814,1.5,0,0,3,6,1390.0,0,1908,0,98115,47.6881,-122.32,1730,3990,523000.0,Buy_SRP,34.79923518164436,182000.0,53.3724340175953
5493,5126300960,20150127T000000,442250.0,3,2.5,2170,8169,2.0,0,0,3,8,2170.0,0,2003,0,98059,47.4833,-122.139,2240,6733,494995.0,Buy,10.65566318851705,52745.0,11.926512153759194
5494,1774220400,20140513T000000,591000.0,4,2.25,2710,38180,2.0,0,0,4,8,2710.0,0,1977,0,98077,47.77,-122.097,2590,38180,632925.0,Buy,6.624007583836944,41925.0,7.093908629441614
5495,8648100030,20141113T000000,276000.0,3,2.0,1450,8928,1.0,0,0,3,7,1450.0,0,1998,0,98042,47.3637,-122.075,2050,8523,309000.0,Buy,10.679611650485432,33000.0,11.956521739130444
5496,7940710070,20140822T000000,394000.0,3,2.5,1370,4400,1.0,0,0,3,8,1370.0,0,1988,0,98034,47.7139,-122.203,1630,4400,440000.0,Buy,10.45454545454545,46000.0,11.675126903553302
5497,1518000070,20141119T000000,355000.0,3,2.5,1810,3192,1.0,0,0,3,7,1070.0,740,2001,0,98019,47.7364,-121.969,1740,3720,414500.0,Buy,14.3546441495778,59500.0,16.76056338028169
5498,1099610830,20141202T000000,209000.0,3,1.0,1330,6900,1.0,0,0,3,7,1330.0,0,1976,0,98023,47.3033,-122.381,1530,7000,278100.0,Buy,24.84717727436174,69100.0,33.062200956937794
5499,5647000060,20141211T000000,344950.0,3,2.0,1330,7419,1.0,0,0,3,7,1330.0,0,1985,0,98034,47.7322,-122.236,1330,7297,440000.0,Buy,21.60227272727273,95050.0,27.55471807508334
5500,3352402272,20140611T000000,230000.0,5,2.0,1910,7200,1.0,0,0,4,6,1110.0,800,1951,0,98178,47.4975,-122.261,1150,5948,306000.0,Buy,24.836601307189543,76000.0,33.04347826086958
5501,1545802080,20140904T000000,230000.0,3,2.0,1310,7332,1.0,0,0,3,7,1310.0,0,1987,0,98038,47.3597,-122.051,1530,7362,350000.0,Buy_SRP,34.285714285714285,120000.0,52.17391304347827
5502,4172100200,20141121T000000,470000.0,3,1.0,1400,4914,1.5,0,0,3,7,1400.0,0,1929,0,98117,47.681,-122.364,1400,3744,514950.0,Buy,8.729002815807362,44950.0,9.563829787234045
5503,2125400160,20141114T000000,427800.0,3,1.75,1340,13241,1.0,0,2,3,7,1340.0,0,1985,0,98034,47.7268,-122.213,2090,9704,440000.0,Buy,2.772727272727271,12200.0,2.8517999064983535
5504,259800060,20140606T000000,445000.0,4,2.0,1470,8395,1.0,0,0,4,7,1470.0,0,1965,0,98008,47.631,-122.117,1760,7976,530000.0,Buy,16.0377358490566,85000.0,19.10112359550562
5505,4402700125,20140716T000000,382000.0,3,1.75,1790,7679,1.0,0,0,4,7,1790.0,0,1953,0,98133,47.7442,-122.338,1560,7680,389000.0,Buy,1.7994858611825149,7000.0,1.8324607329842868
5506,3210400060,20141224T000000,255000.0,3,1.0,1580,8206,1.0,0,0,3,7,1100.0,480,1962,0,98198,47.3676,-122.312,1600,8196,261000.0,Buy,2.298850574712641,6000.0,2.35294117647058
5507,8658301535,20140721T000000,240000.0,3,1.0,1090,10000,1.0,0,0,3,6,1090.0,0,1961,0,98014,47.6503,-121.911,1040,7500,418000.0,Buy_SRP,42.58373205741627,178000.0,74.16666666666667
5508,1090000075,20141216T000000,393000.0,2,1.0,1020,4200,1.0,0,0,5,6,1020.0,0,1923,0,98136,47.5319,-122.391,1660,4200,560000.0,Buy_SRP,29.821428571428577,167000.0,42.49363867684479
5509,2472950160,20140617T000000,229950.0,3,2.0,1410,7466,1.0,0,0,3,7,1410.0,0,1983,0,98058,47.427,-122.147,1410,7610,348000.0,Buy_SRP,33.922413793103445,118050.0,51.33724722765818
5510,4229900140,20141006T000000,310000.0,2,1.0,720,5750,1.0,0,0,2,6,720.0,0,1943,0,98136,47.5535,-122.393,980,6125,310000.0,Buy,0.0,0.0,0.0
5511,1005000240,20141219T000000,395000.0,2,1.0,1200,6014,1.0,0,0,4,6,600.0,600,1949,0,98118,47.5357,-122.28,1270,4652,397500.0,Buy,0.6289308176100628,2500.0,0.6329113924050667
5512,1562100340,20140828T000000,295000.0,4,3.0,2120,7650,2.0,0,0,3,8,2120.0,0,1964,0,98007,47.6214,-122.14,2260,7885,552000.0,Buy_SRP,46.55797101449275,257000.0,87.11864406779661
5513,7941600390,20140623T000000,225000.0,3,1.75,1580,8820,1.0,0,0,4,7,1580.0,0,1967,0,98003,47.317,-122.325,1280,8500,264000.0,Buy,14.77272727272727,39000.0,17.333333333333336
